codigo,nombre_barrio,comuna,listing_count,area_km2,density_per_km2,estrato_predominante,pct_predominante,fuente,total_viviendas,log_density,pct_homes_on_airbnb,log_pct_homes,saturation_rank,estrato_rank,displacement_risk_index
0209,Moscu No. 1,SANTA CRUZ,0.0,0.1487213057901041,0.0,2.0,87.46,ECV 2022 (Ficha Caracterización Territorial 2),2506.0,0.0,0.0,0.0,0.14484126984126985,0.2811320754716981,-0.13629080563042825
0204,La Frontera,SANTA CRUZ,0.0,0.1396641318799447,0.0,2.0,87.46,ECV 2022 (Ficha Caracterización Territorial 2),1529.0,0.0,0.0,0.0,0.14484126984126985,0.2811320754716981,-0.13629080563042825
0701,Universidad Nacional,ROBLEDO,0.0,0.462051649613759,0.0,2.0,57.73,ECV 2022 (Ficha Caracterización Territorial 7; estratos 1+2 combined),138.0,0.0,0.0,0.0,0.14484126984126985,0.2811320754716981,-0.13629080563042825
1005,Estacion Villa,LA CANDELARIA,1.0,0.1810855462351149,5.522251890284143,4.0,51.57,ECV 2022 (Ficha Caracterización Territorial 10),262.0,1.875219698253368,0.38167938931297707,0.3232997080646742,0.6507936507936508,0.7924528301886793,-0.14165917939502848
0902,Barrio de Jesus,BUENOS AIRES,3.0,0.4305562448507603,6.967730780539165,3.0,58.75,ECV 2022 (Ficha Caracterización Territorial 9),4474.0,2.075399732128548,0.06705409029950828,0.0649016648487005,0.42857142857142855,0.5754716981132075,-0.14690026954177898
1201,Ferrini,LA AMERICA,6.0,0.2098389778433475,28.59335315900757,4.0,39.78,ECV 2020 (Ficha Caracterización Territorial 12),1674.0,3.3875497806747337,0.35842293906810035,0.30632442326106074,0.6428571428571429,0.7924528301886793,-0.1495956873315364
0410,Campo Valdes No. 1,ARANJUEZ,3.0,0.3704878110689982,8.097432386085412,3.0,54.48,ECV 2022 (Ficha Caracterización Territorial 4),4521.0,2.2079922183342577,0.06635700066357,0.06424816711101712,0.4246031746031746,0.5754716981132075,-0.15086852351003294
0514,Alfonso Lopez,CASTILLA,3.0,0.3655270790821037,8.207326273975308,3.0,83.03,ECV 2022 (Ficha Caracterización Territorial 5),4536.0,2.2199995012769547,0.06613756613756613,0.06404236632709528,0.42063492063492064,0.5754716981132075,-0.1548367774782869
1017,Los Angeles,LA CANDELARIA,8.0,0.2352979271203873,33.99944954001612,4.0,51.57,ECV 2022 (Ficha Caracterización Territorial 10),2408.0,3.5553323339376255,0.33222591362126247,0.28685116255769344,0.6349206349206349,0.7924528301886793,-0.1575321952680444
1101,Carlos E. Restrepo,LAURELES,16.0,0.4969365731325552,32.19726795140129,5.0,64.94,ECV 2022 (Ficha Caracterización Territorial 11),2403.0,3.502467581915941,0.6658343736995422,0.5103261232561047,0.7261904761904762,0.8867924528301887,-0.16060197663971254
1006,San Benito,LA CANDELARIA,1.0,0.4681227983057415,2.136191622410318,4.0,51.57,ECV 2022 (Ficha Caracterización Territorial 10),308.0,1.1430092047063056,0.3246753246753247,0.2811673914305872,0.626984126984127,0.7924528301886793,-0.16546870320455231
0913,Loreto,BUENOS AIRES,6.0,0.5920762032838234,10.13383069058052,3.0,58.75,ECV 2022 (Ficha Caracterización Territorial 9),9535.0,2.4099882831233783,0.06292606187729419,0.061025540851580976,0.4087301587301587,0.5754716981132075,-0.1667415393830488
1613,Altavista,BELEN,3.0,0.3907886184001007,7.676784478222732,3.0,37.91,ECV 2022 (Ficha Caracterización Territorial 16),5037.0,2.1606510082203756,0.05955926146515784,0.05785303058829433,0.40476190476190477,0.5754716981132075,-0.17070979335130276
1210,Barrio Cristobal,LA AMERICA,8.0,0.1489897779331014,53.694958882294046,4.0,39.78,ECV 2020 (Ficha Caracterización Territorial 12),2551.0,4.001771545807947,0.31360250882007057,0.272773369595499,0.6190476190476191,0.7924528301886793,-0.17340521114106022
0509,Girardot,CASTILLA,2.0,0.5097117955052823,3.9237859857988577,3.0,83.03,ECV 2022 (Ficha Caracterización Territorial 5),3618.0,1.594077743892439,0.055279159756771695,0.05380533833045248,0.4007936507936508,0.5754716981132075,-0.17467804731955672
1014,Las Palmas,LA CANDELARIA,9.0,0.2326020866280012,38.69268814597366,4.0,51.57,ECV 2022 (Ficha Caracterización Territorial 10),2872.0,3.681166993047069,0.31337047353760444,0.2725967135852333,0.6150793650793651,0.7924528301886793,-0.17737346510931418
1413,El Diamante No. 2,EL POBLADO,41.0,0.7622301374613736,53.78952889025291,6.0,73.5,ECV 2022 (Ficha Caracterización Territorial 14 / El Poblado pilot),3365.0,4.0034990970511,1.2184249628528976,0.7967974678944626,0.7817460317460317,0.960377358490566,-0.1786313267445343
1114,Los Colores,LAURELES,29.0,0.5952006214782388,48.72306740536606,5.0,64.94,ECV 2022 (Ficha Caracterización Territorial 11),4878.0,3.906468958330972,0.5945059450594506,0.46656393593982703,0.7063492063492064,0.8867924528301887,-0.1804432464809823
1616,Las Violetas,BELEN,2.0,0.4887923178917995,4.09171733431933,3.0,37.91,ECV 2022 (Ficha Caracterización Territorial 16),4182.0,1.6276151674338502,0.04782400765184123,0.04671564016683295,0.3888888888888889,0.5754716981132075,-0.18658280922431864
0910,La Milagrosa,BUENOS AIRES,1.0,0.1827787276523932,5.471096187417334,3.0,58.75,ECV 2022 (Ficha Caracterización Territorial 9),2270.0,1.8673455203468734,0.04405286343612335,0.043110123653728516,0.376984126984127,0.5754716981132075,-0.19848757112908055
1423,Santa María de los Ángeles,EL POBLADO,29.0,0.5431899839936879,53.38831873663008,6.0,73.5,ECV 2022 (Ficha Caracterización Territorial 14 / El Poblado pilot),3551.0,3.996149401698237,0.8166713601802309,0.5970059035891537,0.753968253968254,0.960377358490566,-0.2064091045223121
0505,Boyaca,CASTILLA,1.0,0.2763518748510389,3.618575052327858,3.0,83.03,ECV 2022 (Ficha Caracterización Territorial 5),2381.0,1.5300862272871956,0.041999160016799666,0.04114113720493823,0.36904761904761907,0.5754716981132075,-0.20642407906558846
1008,Corazon de Jesus,LA CANDELARIA,2.0,0.3201534561114965,6.2470042469367595,4.0,51.57,ECV 2022 (Ficha Caracterización Territorial 10),1263.0,1.980588176153847,0.1583531274742676,0.1469992786696332,0.5634920634920635,0.7924528301886793,-0.2289607666966158
1212,Santa Teresita,LA AMERICA,6.0,0.4222275731277572,14.210346225267775,4.0,39.78,ECV 2020 (Ficha Caracterización Territorial 12),3968.0,2.721975869014612,0.15120967741935484,0.14081328293108275,0.5595238095238095,0.7924528301886793,-0.23292902066486976
0513,Francisco Antonio Zea,CASTILLA,1.0,0.2108590540779935,4.742504439150692,3.0,83.03,ECV 2022 (Ficha Caracterización Territorial 5),3611.0,1.7478954286153308,0.027693159789531983,0.02731663978313984,0.3412698412698413,0.5754716981132075,-0.23420185684336625
0503,Florencia,CASTILLA,1.0,0.2479461833513524,4.0331332649833485,3.0,83.03,ECV 2022 (Ficha Caracterización Territorial 5),3638.0,1.6160427056839644,0.027487630566245192,0.027116628937440584,0.3373015873015873,0.5754716981132075,-0.2381701108116202
1415,Los Balsos No.2,EL POBLADO,17.0,0.4802387321981912,35.39906063425183,6.0,73.5,ECV 2022 (Ficha Caracterización Territorial 14 / El Poblado pilot),2597.0,3.5945429675583718,0.6546014632268001,0.5035601721122467,0.7182539682539683,0.960377358490566,-0.2421233902365978
1213,Calasanz Parte Alta,LA AMERICA,6.0,0.4805150258063107,12.486602245022242,4.0,39.78,ECV 2020 (Ficha Caracterización Territorial 12),4891.0,2.6016967663687005,0.12267429973420568,0.11571360673951543,0.5396825396825397,0.7924528301886793,-0.25277029050613964
1004,El Chagualo,LA CANDELARIA,4.0,0.3107442246961214,12.872322901291644,4.0,51.57,ECV 2022 (Ficha Caracterización Territorial 10),3417.0,2.6298956969653475,0.11706175007316359,0.11070180062993791,0.5317460317460317,0.7924528301886793,-0.26070679844264755
1404,Castropol,EL POBLADO,20.0,0.6050651918116758,33.0542894727035,6.0,73.5,ECV 2022 (Ficha Caracterización Territorial 14 / El Poblado pilot),4540.0,3.5279560003647292,0.4405286343612335,0.36501015341585075,0.6785714285714286,0.960377358490566,-0.28180592991913744
0405,Moravia,ARANJUEZ,1.0,0.5025030982141945,1.9900374814679151,3.0,54.48,ECV 2022 (Ficha Caracterización Territorial 4),9064.0,1.0952859229320233,0.011032656663724626,0.010972240865543898,0.2896825396825397,0.5754716981132075,-0.2857891584306678
1115,Cuarta Brigada,LAURELES,6.0,0.3249904815595069,18.462079169852174,5.0,64.94,ECV 2022 (Ficha Caracterización Territorial 11),2462.0,2.9684679143111703,0.2437043054427295,0.21809426947323027,0.5992063492063492,0.8867924528301887,-0.2875861036238395
1003,Jesus Nazareno,LA CANDELARIA,1.0,0.3228057167843225,3.0978385697801443,4.0,51.57,ECV 2022 (Ficha Caracterización Territorial 10),1116.0,1.410459656600626,0.08960573476702509,0.08581591958485607,0.49206349206349204,0.7924528301886793,-0.30038933812518726
0408,San Pedro,ARANJUEZ,0.0,0.2442226909511201,0.0,3.0,54.48,ECV 2022 (Ficha Caracterización Territorial 4),1663.0,0.0,0.0,0.0,0.14484126984126985,0.5754716981132075,-0.43063042827193765
0917,Ocho de Marzo,BUENOS AIRES,0.0,0.057661956899757,0.0,3.0,58.75,ECV 2022 (Ficha Caracterización Territorial 9),770.0,0.0,0.0,0.0,0.14484126984126985,0.5754716981132075,-0.43063042827193765
0507,Hector Abad Gomez,CASTILLA,0.0,0.2327787131320612,0.0,3.0,83.03,ECV 2022 (Ficha Caracterización Territorial 5),1811.0,0.0,0.0,0.0,0.14484126984126985,0.5754716981132075,-0.43063042827193765
0901,Juan Pablo II,BUENOS AIRES,0.0,0.0923360581391573,0.0,3.0,58.75,ECV 2022 (Ficha Caracterización Territorial 9),976.0,0.0,0.0,0.0,0.14484126984126985,0.5754716981132075,-0.43063042827193765
0511,Castilla,CASTILLA,0.0,0.5629532647462223,0.0,3.0,83.03,ECV 2022 (Ficha Caracterización Territorial 5),8072.0,0.0,0.0,0.0,0.14484126984126985,0.5754716981132075,-0.43063042827193765
0501,Toscana,CASTILLA,0.0,0.2922683431816139,0.0,3.0,83.03,ECV 2022 (Ficha Caracterización Territorial 5),2420.0,0.0,0.0,0.0,0.14484126984126985,0.5754716981132075,-0.43063042827193765
0512,Oleoducto,CASTILLA,0.0,0.2661825603554361,0.0,3.0,83.03,ECV 2022 (Ficha Caracterización Territorial 5),116.0,0.0,0.0,0.0,0.14484126984126985,0.5754716981132075,-0.43063042827193765
0508,Belalcazar,CASTILLA,0.0,0.1497255363780079,0.0,3.0,83.03,ECV 2022 (Ficha Caracterización Territorial 5),1833.0,0.0,0.0,0.0,0.14484126984126985,0.5754716981132075,-0.43063042827193765
0411,Las Esmeraldas,ARANJUEZ,0.0,0.1535201148097462,0.0,3.0,54.48,ECV 2022 (Ficha Caracterización Territorial 4),2570.0,0.0,0.0,0.0,0.14484126984126985,0.5754716981132075,-0.43063042827193765
1116,U.D. Atanasio Girardot,LAURELES,6.0,0.4396424989163892,13.64745222490666,5.0,64.94,ECV 2022 (Ficha Caracterización Territorial 11),0.0,2.6842664107763694,,,,0.8867924528301887,
1106,Universidad Pontificia Bolivariana,LAURELES,15.0,0.1827566315290873,82.07636502433904,5.0,64.94,ECV 2022 (Ficha Caracterización Territorial 11),0.0,4.419760245334545,,,,0.8867924528301887,
1012,Perpetuo Socorro,LA CANDELARIA,1.0,0.7152224198463415,1.3981664615810565,4.0,51.57,ECV 2022 (Ficha Caracterización Territorial 10),39.0,0.8747044710355583,,,,0.7924528301886793,
1002,Hospital San Vicente de Paul,LA CANDELARIA,7.0,0.090998093171127,76.92468881557885,4.0,51.57,ECV 2022 (Ficha Caracterización Territorial 10),0.0,4.355742832261774,,,,0.7924528301886793,
1009,La Alpujarra,LA CANDELARIA,1.0,0.2802718750959003,3.5679641407395266,4.0,51.57,ECV 2022 (Ficha Caracterización Territorial 10),7.0,1.5190676222220927,,,,0.7924528301886793,
1010,Centro Administrativo,LA CANDELARIA,0.0,0.1390350113048243,0.0,4.0,51.57,ECV 2022 (Ficha Caracterización Territorial 10),27.0,0.0,,,,0.7924528301886793,
1502,Tenche,GUAYABAL,1.0,0.1762278828827256,5.6744709386622425,3.0,54.99,ECV 2022 (Ficha Caracterización Territorial 15),19.0,1.8982899410195568,,,,0.5754716981132075,
1501,El Rodeo,GUAYABAL,6.0,0.7728801874827629,7.763169631171086,3.0,54.99,ECV 2022 (Ficha Caracterización Territorial 15),0.0,2.170557669545958,,,,0.5754716981132075,
0417,Parque Norte,ARANJUEZ,0.0,0.286039750361496,0.0,3.0,54.48,ECV 2022 (Ficha Caracterización Territorial 4),3.0,0.0,,,,0.5754716981132075,
0406,Universidad de Antioquia,ARANJUEZ,0.0,0.3125118639938009,0.0,3.0,54.48,ECV 2022 (Ficha Caracterización Territorial 4),47.0,0.0,,,,0.5754716981132075,
0416,Jardin Botanico,ARANJUEZ,1.0,0.1609092211686307,6.214684234609607,3.0,54.48,ECV 2022 (Ficha Caracterización Territorial 4),0.0,1.9761184261412394,,,,0.5754716981132075,
0516,Terminal de Transporte,CASTILLA,0.0,0.2803825089326704,0.0,3.0,83.03,ECV 2022 (Ficha Caracterización Territorial 5),23.0,0.0,,,,0.5754716981132075,
0506,Plaza de Ferias,CASTILLA,0.0,0.3082856313636403,0.0,3.0,83.03,ECV 2022 (Ficha Caracterización Territorial 5),6.0,0.0,,,,0.5754716981132075,
