id,lat,lon,room_type,property_type,reviews_count,nightly_usd,city
1638486688859472889,10.999610465530115,-74.82065214398646,Private room,Private room in home,1,303.23,Barranquilla
1610068280117015416,10.9943,-74.8452,Entire home/apt,Entire rental unit,2,290.34,Barranquilla
697665711303815154,11.0237,-74.9277,Entire home/apt,Entire villa,2,428.43,Barranquilla
42267457,10.9801,-74.7938,Entire home/apt,Entire serviced apartment,3,263.67,Barranquilla
812359309376249380,10.98568,-74.78595,Entire home/apt,Entire rental unit,1,336.63,Barranquilla
1334263120397105935,11.0062,-74.8241,Entire home/apt,Entire rental unit,3,257.57,Barranquilla
826200563102102793,11.0036,-74.8244,Entire home/apt,Entire loft,37,492.7,Barranquilla
48851272,11.02236,-74.92802,Entire home/apt,Entire home,56,352.19,Barranquilla
1338432092990168302,11.023,-74.8457,Entire home/apt,Entire rental unit,12,337.77,Barranquilla
1619969376482233530,11.02673,-74.86248,Entire home/apt,Entire rental unit,1,262.41,Barranquilla
1374214546837308587,11.012259362983485,-74.79486891959101,Entire home/apt,Entire home,2,260.12,Barranquilla
32781781,11.0171,-74.9393,Entire home/apt,Entire home,72,272.0,Barranquilla
828559391686124252,10.986,-74.7902,Entire home/apt,Entire serviced apartment,30,413.13,Barranquilla
1508170489152541774,10.99341,-74.8003,Entire home/apt,Entire rental unit,22,401.66,Barranquilla
1571269475816514007,11.0005,-74.7976,Private room,Room in boutique hotel,1,130.06,Barranquilla
538933432380677072,11.00293,-74.82547,Entire home/apt,Entire vacation home,12,280.01,Barranquilla
1592877728389081511,11.021405307166479,-74.81986693099054,Entire home/apt,Entire rental unit,4,273.23,Barranquilla
1366039455435928764,11.022710600240444,-74.81055379140473,Entire home/apt,Entire rental unit,19,316.33,Barranquilla
1069550860669837700,11.0001,-74.8213,Private room,Private room in home,22,319.19,Barranquilla
1623961350381529137,10.995629311747953,-74.82590795522657,Entire home/apt,Entire rental unit,0,278.97,Barranquilla
53341810,11.00463,-74.82454,Entire home/apt,Entire serviced apartment,54,131.6,Barranquilla
859475500739794053,11.0044,-74.8164,Entire home/apt,Entire rental unit,61,181.48,Barranquilla
710842670199420109,11.00267,-74.82557,Entire home/apt,Entire condo,89,140.8,Barranquilla
1747299985826712235,11.017,-74.8571,Entire home/apt,Entire rental unit,0,147.24,Barranquilla
1724692290224229041,11.0214,-74.8212,Entire home/apt,Entire rental unit,5,133.73,Barranquilla
1366717659928474933,11.0182,-74.8043,Private room,Private room in guesthouse,0,298.03,Barranquilla
801393213968490993,11.0178,-74.9386,Entire home/apt,Entire home,53,135.86,Barranquilla
1316093805775066196,11.005,-74.8032,Entire home/apt,Entire rental unit,2,133.89,Barranquilla
1366635533208366745,11.005,-74.8032,Entire home/apt,Entire rental unit,18,127.56,Barranquilla
1688860890100188721,11.01491414630853,-74.83041088497075,Entire home/apt,Entire rental unit,1,169.11,Barranquilla
651902258592782631,11.00438,-74.82592,Entire home/apt,Entire rental unit,220,132.52,Barranquilla
53197318,11.01645,-74.82421,Entire home/apt,Entire serviced apartment,70,195.38,Barranquilla
40674974,11.00838,-74.83097,Entire home/apt,Entire home,51,132.42,Barranquilla
1083928884336768258,11.01749,-74.93997,Entire home/apt,Entire cabin,17,131.45,Barranquilla
23169847,11.00113,-74.79594,Entire home/apt,Entire home,146,167.6,Barranquilla
914666185889380885,11.0039,-74.8247,Entire home/apt,Entire rental unit,76,143.0,Barranquilla
820504348048390383,10.9989,-74.8151,Entire home/apt,Entire home,4,198.91,Barranquilla
1342914611980694016,11.0043,-74.8199,Entire home/apt,Entire rental unit,51,134.97,Barranquilla
1355816077796442873,11.0232,-74.8035,Entire home/apt,Entire home,70,172.13,Barranquilla
753634281548222790,11.02131,-74.82293,Entire home/apt,Entire condo,38,131.8,Barranquilla
1604414594488577339,11.0019,-74.8287,Entire home/apt,Entire serviced apartment,26,162.78,Barranquilla
47320661,11.0163,-74.81799,Entire home/apt,Entire rental unit,263,72.8,Barranquilla
1414500463920022547,11.0046,-74.82616,Entire home/apt,Entire rental unit,69,67.41,Barranquilla
1233307895860439484,11.0044,-74.803,Entire home/apt,Entire rental unit,21,71.82,Barranquilla
1648604912361481939,11.0035,-74.8254,Entire home/apt,Entire rental unit,16,67.45,Barranquilla
1487744866606905752,11.004051695342854,-74.818946652998,Entire home/apt,Entire rental unit,62,64.66,Barranquilla
17489678,11.0044,-74.8163,Entire home/apt,Entire rental unit,68,138.59,Barranquilla
1650682471711711313,11.003549180627383,-74.81281923167657,Entire home/apt,Entire rental unit,8,68.37,Barranquilla
30294799,10.99545,-74.81994,Entire home/apt,Entire rental unit,100,111.23,Barranquilla
1530830835577870497,11.004629351872374,-74.82060226393338,Entire home/apt,Entire rental unit,53,65.41,Barranquilla
1617645938738562161,11.01511,-74.82114,Entire home/apt,Entire home,11,169.31,Barranquilla
869669841426111432,11.0035,-74.8254,Entire home/apt,Entire rental unit,128,74.07,Barranquilla
577053965114209215,10.99743,-74.8153,Entire home/apt,Entire serviced apartment,100,90.01,Barranquilla
46554593,11.00254,-74.82726,Entire home/apt,Entire condo,11,66.35,Barranquilla
50087304,10.99703,-74.79687,Private room,Room in hotel,155,99.45,Barranquilla
658938851757794784,11.0035,-74.8249,Entire home/apt,Entire rental unit,618,82.62,Barranquilla
1731573398460185115,11.0044,-74.8163,Entire home/apt,Entire rental unit,1,105.33,Barranquilla
1706188651263407017,11.012345787418642,-74.83191639546351,Entire home/apt,Entire rental unit,7,85.12,Barranquilla
618872985161033491,11.0155,-74.8241,Entire home/apt,Entire loft,125,106.75,Barranquilla
928895827859484618,11.0054,-74.82611,Entire home/apt,Entire rental unit,9,309.85,Barranquilla
760231210463511963,11.00257,-74.8252,Entire home/apt,Entire serviced apartment,145,84.01,Barranquilla
1040675014365655186,10.99983,-74.82175,Private room,Room in hotel,25,321.44,Barranquilla
1570451238573064629,10.99231,-74.81829,Entire home/apt,Entire rental unit,18,67.02,Barranquilla
916602102090569075,11.0443,-74.9155,Entire home/apt,Entire home,5,263.79,Barranquilla
1633588093715521005,10.99733,-74.82289,Private room,Private room in guesthouse,2,26.94,Barranquilla
576406649126491956,11.00287,-74.82561,Entire home/apt,Entire loft,80,103.03,Barranquilla
52546166,11.0168,-74.81029,Private room,Private room in home,43,24.26,Barranquilla
1037123063993046768,10.99891,-74.82036,Entire home/apt,Entire home,29,290.27,Barranquilla
1614434975788261765,10.9797,-74.8184,Entire home/apt,Entire rental unit,1,374.3,Barranquilla
22673987,11.012216886907153,-74.82736138906974,Private room,Private room in home,11,30.32,Barranquilla
33826956,11.01682,-74.82711,Entire home/apt,Entire loft,135,77.88,Barranquilla
1691950496206634683,10.971124335226824,-74.8076963874395,Private room,Private room in home,1,16.85,Barranquilla
1466749983686987736,11.00349,-74.81955,Entire home/apt,Entire rental unit,63,71.82,Barranquilla
1234298894131078050,11.0017,-74.7914,Private room,Private room in rental unit,59,26.78,Barranquilla
1218401365944149424,10.9905,-74.8158,Private room,Private room in home,52,16.78,Barranquilla
51603466,11.01673,-74.80846,Private room,Private room in home,84,24.26,Barranquilla
1479700799974281191,10.9933,-74.8196,Private room,Private room in rental unit,18,28.14,Barranquilla
1063994071024695718,11.00062,-74.83396,Private room,Private room in rental unit,54,30.95,Barranquilla
51947458,10.96827,-74.80833,Entire home/apt,Entire serviced apartment,95,30.57,Barranquilla
1690761737613868423,10.971989802336012,-74.80627780531988,Private room,Private room in home,5,16.79,Barranquilla
862953268318435753,10.99357,-74.82677,Private room,Private room in guesthouse,36,26.42,Barranquilla
49548458,10.99567,-74.79674,Private room,Private room in loft,175,27.54,Barranquilla
1745927880168783344,10.9769,-74.785,Entire home/apt,Entire guesthouse,1,30.84,Barranquilla
24353459,11.02393,-74.80762,Private room,Private room in casa particular,120,28.69,Barranquilla
1072465626620858076,11.0073,-74.7925,Private room,Private room in home,134,24.68,Barranquilla
1542344337805335281,10.979427037840612,-74.81825607371003,Entire home/apt,Entire rental unit,6,30.6,Barranquilla
23086893,11.0244,-74.8081,Private room,Private room in casa particular,335,28.69,Barranquilla
1542634511828508109,10.99045,-74.79755,Entire home/apt,Entire rental unit,61,88.85,Barranquilla
1600343850601161219,10.9969,-74.8239,Private room,Private room in rental unit,17,27.53,Barranquilla
48676276,10.97064,-74.80986,Entire home/apt,Entire rental unit,85,30.57,Barranquilla
1384329071313127682,10.926975295187258,-74.86539916467646,Entire home/apt,Entire rental unit,9,30.57,Barranquilla
862973677076760393,10.99334,-74.82763,Private room,Private room in guesthouse,8,26.42,Barranquilla
1215986508623214757,10.9905,-74.8158,Private room,Private room in home,18,17.21,Barranquilla
19490030,11.0039,-74.7961,Private room,Private room in home,36,22.98,Barranquilla
1246013315912560358,11.0018,-74.7913,Private room,Private room in rental unit,57,27.54,Barranquilla
1401496833136048482,10.9976,-74.7919,Private room,Private room in home,15,25.89,Barranquilla
675408743920506179,10.9918,-74.8203,Private room,Private room in bed and breakfast,281,26.77,Barranquilla
1675432727095832964,10.99273,-74.80225,Private room,Room in hotel,1,30.68,Barranquilla
1262575314372787525,10.985301107068477,-74.82191064058854,Private room,Private room in home,70,30.32,Barranquilla
1083430837707571217,10.9938,-74.7865,Entire home/apt,Tiny home,13,20.33,Barranquilla
27200996,10.99696,-74.80278,Private room,Private room in rental unit,106,24.23,Barranquilla
1492787057390443611,11.0048,-74.8311,Entire home/apt,Entire rental unit,1,387.12,Barranquilla
1496361903131624142,11.016,-74.838,Entire home/apt,Entire condo,2,383.03,Barranquilla
1037109193899006305,11.0009,-74.82229,Entire home/apt,Entire home,72,321.44,Barranquilla
1479710028093027741,10.989476910069886,-74.82032944062641,Private room,Private room in rental unit,16,27.29,Barranquilla
1015299530503794248,10.99215,-74.81084,Private room,Private room in rental unit,0,286.89,Barranquilla
1348179682890208706,10.99496204985773,-74.80159611654501,Entire home/apt,Entire home,1,382.53,Barranquilla
1467429750278541185,10.99,-74.7911,Entire home/apt,Entire rental unit,0,255.23,Barranquilla
1040656062181517162,10.99918,-74.82022,Private room,Room in hotel,61,321.44,Barranquilla
1544275880611827877,10.9388,-74.7764,Entire home/apt,Entire rental unit,1,319.19,Barranquilla
969567962000048719,11.01595,-74.93271,Entire home/apt,Entire condo,0,302.02,Barranquilla
1115215364448852777,10.9948,-74.7961,Private room,Private room in rental unit,50,20.0,Barranquilla
1010966780915582801,10.9913,-74.7982,Private room,Private room in casa particular,117,25.21,Barranquilla
1609276168310680567,10.97064,-74.80281,Entire home/apt,Entire rental unit,0,406.85,Barranquilla
1451734110404367120,11.0054,-74.9518,Entire home/apt,Entire rental unit,29,138.71,Barranquilla
1571376055778382410,11.0005,-74.7976,Private room,Room in boutique hotel,1,130.06,Barranquilla
1468154098764347616,11.00272,-74.83245,Entire home/apt,Entire home,9,142.31,Barranquilla
1365488477535236132,11.0086,-74.8333,Private room,Private room in rental unit,1,153.01,Barranquilla
965869669070667236,11.0169,-74.9319,Entire home/apt,Entire condo,2,153.21,Barranquilla
1343440143636202852,10.9255,-74.8221,Entire home/apt,Entire rental unit,1,286.89,Barranquilla
1318882354733273999,11.0005,-74.8289,Entire home/apt,Entire guesthouse,2,153.01,Barranquilla
1249268332755130951,11.006145533700902,-74.835064075365,Entire home/apt,Entire rental unit,9,180.24,Barranquilla
826843013179875663,10.98162,-74.82851,Private room,Private room in rental unit,0,191.26,Barranquilla
1042829571168503964,11.01471,-74.82585,Entire home/apt,Entire rental unit,1,138.1,Barranquilla
565899705454093372,11.0033,-74.8375,Entire home/apt,Entire rental unit,20,155.03,Barranquilla
1067203016530284164,11.00867,-74.81967,Private room,Private room in rental unit,0,172.13,Barranquilla
1348486998270795355,10.9931,-74.954,Entire home/apt,Entire home,0,172.13,Barranquilla
1612644532355558014,10.991,-74.786,Private room,Private room in home,0,179.46,Barranquilla
978972791457474624,11.0159,-74.8317,Entire home/apt,Entire rental unit,2,138.53,Barranquilla
1029053324755077727,11.01262,-74.82247,Entire home/apt,Entire rental unit,5,130.82,Barranquilla
41461296,10.99364,-74.95181,Entire home/apt,Entire serviced apartment,3,170.0,Barranquilla
895094380151620579,11.0182,-74.8043,Private room,Private room in home,0,136.95,Barranquilla
1052888677012684862,10.98749,-74.7855,Entire home/apt,Entire rental unit,0,149.18,Barranquilla
1081196409535565346,11.0079,-74.8366,Entire home/apt,Entire rental unit,1,156.84,Barranquilla
919058402684309489,10.99289,-74.84717,Entire home/apt,Entire rental unit,2,134.61,Barranquilla
1375017311537739713,11.0232,-74.8475,Entire home/apt,Entire rental unit,1,131.6,Barranquilla
1528316489020655958,11.023349665103135,-74.86546753989485,Private room,Private room in home,0,199.72,Barranquilla
813013134728854561,10.9802,-74.81393,Private room,Private room in home,2,172.13,Barranquilla
1611877194079549382,11.0228,-74.864,Entire home/apt,Entire home,0,358.77,Barranquilla
1498688921013525218,10.994041975186542,-74.84439627341926,Entire home/apt,Entire rental unit,0,140.78,Barranquilla
1346413257173089945,11.009147643706147,-74.83701427667826,Entire home/apt,Entire rental unit,1,148.64,Barranquilla
1493481145748841288,11.0202,-74.8176,Entire home/apt,Entire rental unit,3,132.14,Barranquilla
1619261431102870328,11.01151,-74.82256,Private room,Private room in home,1,133.89,Barranquilla
1392781105520787419,11.0166,-74.9316,Entire home/apt,Entire rental unit,0,164.48,Barranquilla
810173554707462351,11.02376,-74.80349,Private room,Private room in home,0,133.89,Barranquilla
1086571759930492646,11.0148,-74.9399,Private room,Private room in home,1,172.13,Barranquilla
1446806394864604101,10.98577,-74.80847,Private room,Private room in home,1,153.01,Barranquilla
1663827739253585328,11.023740203264518,-74.84693015931438,Entire home/apt,Entire rental unit,2,153.14,Barranquilla
1242756720786758563,10.9856,-74.7837,Private room,Room in hotel,0,131.14,Barranquilla
1607476520338912073,10.9891,-74.8115,Entire home/apt,Entire rental unit,0,157.75,Barranquilla
739053611385994664,10.99397,-74.78941,Entire home/apt,Entire rental unit,6,151.86,Barranquilla
1392769337911466012,11.0166,-74.9316,Entire home/apt,Entire rental unit,0,133.89,Barranquilla
1505470099396023044,11.004,-74.9507,Entire home/apt,Entire home,1,184.92,Barranquilla
1366283899874077843,10.991575843822298,-74.81706204066091,Entire home/apt,Entire rental unit,1,133.89,Barranquilla
15829826,11.0141,-74.8388,Entire home/apt,Entire serviced apartment,5,153.98,Barranquilla
1407475572779130456,10.9923,-74.8177,Entire home/apt,Entire rental unit,4,159.59,Barranquilla
1366714436768532388,10.998468216060864,-74.82326580148913,Entire home/apt,Entire rental unit,0,153.01,Barranquilla
24869929,10.99152,-74.8168,Entire home/apt,Entire rental unit,24,151.27,Barranquilla
830614356888063662,10.96149,-74.83968,Entire home/apt,Entire rental unit,8,127.68,Barranquilla
1491289691182919884,11.035160581938213,-74.89734435964742,Entire home/apt,Tiny home,3,198.52,Barranquilla
1679138977931905493,10.92173,-74.79808,Entire home/apt,Entire rental unit,0,165.98,Barranquilla
944191311807183095,11.0061,-74.8216,Entire home/apt,Entire rental unit,8,144.64,Barranquilla
1076887882912631270,11.0033,-74.825,Entire home/apt,Entire rental unit,3,183.61,Barranquilla
1613414887072511783,11.02476,-74.81122,Entire home/apt,Entire home,0,182.34,Barranquilla
16529151,11.01305,-74.82634,Entire home/apt,Entire rental unit,106,133.58,Barranquilla
1610576214834587715,11.02215,-74.86697,Entire home/apt,Entire rental unit,0,153.25,Barranquilla
1336211181723625933,10.9915,-74.7901,Private room,Room in hotel,1,135.19,Barranquilla
675444051263092121,10.95333,-74.95215,Entire home/apt,Entire cottage,7,154.69,Barranquilla
1150890349627801700,11.01797,-74.82019,Entire home/apt,Entire rental unit,16,157.61,Barranquilla
1076934527334851812,10.99092,-74.843,Entire home/apt,Entire rental unit,4,137.71,Barranquilla
20694318,11.00096,-74.83343,Entire home/apt,Entire rental unit,38,130.06,Barranquilla
26960237,11.0142,-74.83553,Entire home/apt,Entire condo,6,163.91,Barranquilla
1363356499407338624,11.0239,-74.8043,Private room,Private room in home,1,175.96,Barranquilla
1610493531520150299,10.9967,-74.8296,Private room,Private room in rental unit,0,155.62,Barranquilla
994151674524780101,10.9949,-74.82,Entire home/apt,Entire rental unit,9,172.13,Barranquilla
1605478033757502339,10.98713,-74.80895,Private room,Private room in home,1,145.36,Barranquilla
978356808713689748,10.9928,-74.8472,Entire home/apt,Entire rental unit,10,185.13,Barranquilla
1610801967355448859,11.02262,-74.84725,Entire home/apt,Entire rental unit,0,166.79,Barranquilla
1403697369381040032,11.0091,-74.8381,Entire home/apt,Entire rental unit,16,137.71,Barranquilla
1303091027695627803,11.043,-74.9176,Private room,Room in hotel,0,183.61,Barranquilla
1360103012224211091,11.014549901468426,-74.80456360312377,Entire home/apt,Entire home,0,172.13,Barranquilla
1605501253148454962,10.98618,-74.808,Private room,Private room in home,0,133.89,Barranquilla
1517509410468991503,10.99745,-74.79101,Private room,Private room in rental unit,0,153.89,Barranquilla
857345895769341095,11.0147,-74.82929,Entire home/apt,Entire rental unit,0,160.67,Barranquilla
1354256693273697900,11.0281,-74.8701,Entire home/apt,Entire rental unit,0,172.13,Barranquilla
1358245608473122471,10.9931,-74.7977,Private room,Private room in home,0,157.61,Barranquilla
1456031881759258106,10.99748,-74.80462,Entire home/apt,Entire rental unit,0,160.43,Barranquilla
1537829394850806404,11.0094,-74.8351,Entire home/apt,Entire rental unit,0,224.02,Barranquilla
49591590,11.02379,-74.81688,Entire home/apt,Entire rental unit,85,143.98,Barranquilla
1690396316489059238,11.0024,-74.9528,Entire home/apt,Entire rental unit,0,180.73,Barranquilla
966046522921542432,10.98759,-74.82009,Entire home/apt,Entire home,0,130.06,Barranquilla
1353877869808640386,11.011618206779646,-74.79534290079684,Entire home/apt,Entire rental unit,3,153.01,Barranquilla
1064065815200247673,10.98944,-74.81015,Private room,Private room in rental unit,0,187.44,Barranquilla
1336456012496516968,11.0181,-74.933,Entire home/apt,Entire home,0,169.54,Barranquilla
1616341662972351050,10.9995,-74.8275,Private room,Private room in rental unit,0,176.25,Barranquilla
1704683681376893253,11.022458188798051,-74.81476129243111,Entire home/apt,Entire rental unit,1,138.13,Barranquilla
929196745117751976,11.01442,-74.93883,Private room,Private room in home,0,214.52,Barranquilla
47734635,10.99642,-74.82573,Entire home/apt,Entire rental unit,0,140.5,Barranquilla
1445746315577429643,10.9981,-74.80538,Private room,Private room in rental unit,0,130.1,Barranquilla
1616360446831020852,10.99864,-74.82664,Private room,Private room in rental unit,0,181.58,Barranquilla
1084178386792274485,11.00888,-74.9186,Entire home/apt,Entire home,2,176.72,Barranquilla
1618577915611718618,11.01129,-74.82279,Private room,Private room in home,0,133.89,Barranquilla
969562691553730796,11.01804,-74.93075,Entire home/apt,Entire condo,0,159.59,Barranquilla
1355167573593806264,10.993512499877136,-74.8272736206507,Entire home/apt,Entire rental unit,0,191.26,Barranquilla
1424039750695352800,11.006092284389693,-74.8369517646287,Entire home/apt,Entire rental unit,2,155.34,Barranquilla
1471811225374138815,10.9884,-74.9496,Entire home/apt,Entire rental unit,1,135.42,Barranquilla
1167476973658458508,11.00425,-74.94899,Private room,Room in hotel,1,131.21,Barranquilla
1179166678418775833,10.9919,-74.7891,Private room,Private room in rental unit,1,132.09,Barranquilla
1650835644761614763,11.0054,-74.9518,Entire home/apt,Entire rental unit,0,141.54,Barranquilla
965919723433823931,10.98975,-74.79223,Entire home/apt,Entire rental unit,1,140.5,Barranquilla
1257380226259171217,11.0079,-74.8373,Entire home/apt,Entire rental unit,5,179.74,Barranquilla
1069834268884587060,10.9978,-74.8445,Entire home/apt,Entire rental unit,0,131.97,Barranquilla
1086635512209832355,11.0147,-74.9399,Private room,Private room in home,0,133.89,Barranquilla
1078121035482633781,10.9986,-74.9514,Private room,Private room in guesthouse,0,137.71,Barranquilla
1601767781539041139,11.014351168676773,-74.82572149870597,Entire home/apt,Entire rental unit,1,135.04,Barranquilla
1066847369037885451,10.9969,-74.9532,Private room,Room in hotel,0,175.55,Barranquilla
1039174957265124926,11.01695,-74.82545,Entire home/apt,Entire rental unit,0,138.1,Barranquilla
1206558191775691481,10.99459,-74.95139,Entire home/apt,Entire home,1,141.54,Barranquilla
1060340783899663293,10.97854,-74.81401,Private room,Private room in home,0,172.13,Barranquilla
1392808840491489853,11.0166,-74.9316,Entire home/apt,Entire rental unit,0,145.36,Barranquilla
1513085094145602523,11.04198923609314,-74.92115953171606,Entire home/apt,Entire rental unit,2,156.84,Barranquilla
1616441123204068360,10.990725653175426,-74.95487049229781,Entire home/apt,Entire rental unit,1,149.11,Barranquilla
1610503010104394761,10.96773,-74.7967,Private room,Private room in home,0,153.01,Barranquilla
1411738725085161641,11.0003,-74.8072,Entire home/apt,Entire home,3,175.62,Barranquilla
1107402524343950995,11.01077,-74.82558,Entire home/apt,Entire rental unit,19,158.17,Barranquilla
1259366674814988868,10.990556094020738,-74.81635149756845,Entire home/apt,Entire rental unit,4,141.54,Barranquilla
648624742495173730,11.02314,-74.86651,Entire home/apt,Entire condo,0,187.06,Barranquilla
21294408,11.0118,-74.827,Entire home/apt,Entire vacation home,14,135.57,Barranquilla
978428394564154258,11.01414,-74.83516,Entire home/apt,Entire condo,7,149.18,Barranquilla
1534052232117504989,11.02047,-74.8703,Entire home/apt,Entire rental unit,2,133.89,Barranquilla
53235425,11.0222,-74.8193,Entire home/apt,Entire home,1,165.52,Barranquilla
1261886514459890612,11.006668890901281,-74.83264923487664,Entire home/apt,Entire rental unit,9,177.11,Barranquilla
50641133,11.00473,-74.80774,Private room,Private room in home,4,127.47,Barranquilla
540428478029265753,10.94999,-74.78988,Entire home/apt,Entire home,55,128.32,Barranquilla
1626162959436457414,11.0242,-74.8103,Entire home/apt,Entire rental unit,3,162.79,Barranquilla
1561748381874603104,11.0083,-74.8336,Entire home/apt,Entire rental unit,7,147.65,Barranquilla
1358665699474386557,11.00866227492255,-74.82938091894827,Private room,Private room in home,0,166.48,Barranquilla
1346593728422137099,11.018966830455655,-74.93189097937127,Entire home/apt,Entire cabin,7,182.13,Barranquilla
1366723314866883113,11.008828375678354,-74.82935504357987,Entire home/apt,Entire home,0,166.48,Barranquilla
1079092719480245612,10.9969,-74.8178,Entire home/apt,Entire rental unit,5,157.61,Barranquilla
1608973384406683345,10.9656,-74.7855,Private room,Private room in rental unit,0,144.78,Barranquilla
1649571057106360287,11.008491474028837,-74.83088597641441,Entire home/apt,Entire home,2,139.64,Barranquilla
644679,11.01359,-74.81543,Entire home/apt,Entire place,73,132.36,Barranquilla
1437787271266600650,11.01948,-74.81898,Entire home/apt,Entire rental unit,15,152.63,Barranquilla
1037111367265254969,11.00122,-74.82237,Private room,Room in boutique hotel,32,321.44,Barranquilla
1609276130905903539,10.97077,-74.80423,Entire home/apt,Entire rental unit,0,348.41,Barranquilla
1081880174126446455,10.96184,-74.78804,Private room,Private room in home,1,133.89,Barranquilla
827408791429420131,10.98993,-74.84609,Entire home/apt,Entire rental unit,0,323.62,Barranquilla
1149340129710943844,11.016,-74.9306,Entire home/apt,Entire home,2,451.38,Barranquilla
1040681906306337529,11.00106,-74.82188,Private room,Room in hotel,39,289.52,Barranquilla
881931327222265269,11.00524,-74.81921,Entire home/apt,Entire rental unit,23,353.82,Barranquilla
1571274610701888312,11.0005,-74.7976,Private room,Room in boutique hotel,0,130.06,Barranquilla
1426111899347508670,11.0005,-74.7976,Private room,Room in boutique hotel,1,130.06,Barranquilla
23023324,11.01983,-74.93162,Entire home/apt,Entire home,96,159.14,Barranquilla
45634486,11.02396,-74.92927,Entire home/apt,Entire cabin,17,257.83,Barranquilla
1086495499797462128,10.9795,-74.8149,Private room,Private room in home,1,191.26,Barranquilla
1673939790485574668,11.0398,-74.91688,Entire home/apt,Entire cottage,4,437.51,Barranquilla
1619056874806191425,10.916807929165573,-74.76767133530828,Private room,Private room in home,1,18.51,Barranquilla
1029800052070295792,10.9849,-74.79116,Private room,Private room in rental unit,0,22.95,Barranquilla
993547806486528796,10.96846,-74.79361,Private room,Private room in home,30,26.77,Barranquilla
1574791659880816759,10.99608,-74.82081,Entire home/apt,Entire rental unit,35,56.61,Barranquilla
1231340318909115208,11.00883,-74.80599,Entire home/apt,Entire rental unit,10,126.05,Barranquilla
53081036,11.0033,-74.8255,Entire home/apt,Entire loft,317,60.58,Barranquilla
1283674376702408231,11.0,-74.7999,Entire home/apt,Entire loft,102,48.52,Barranquilla
1082684267916871208,10.98849,-74.78575,Private room,Private room in home,6,21.61,Barranquilla
1335315477866525484,11.00433,-74.80652,Entire home/apt,Entire rental unit,78,45.32,Barranquilla
1361965858601289984,10.997316241935861,-74.82958900263559,Shared room,Shared room in guesthouse,0,30.61,Barranquilla
892348544541560990,11.0156,-74.8205,Entire home/apt,Entire condo,90,120.6,Barranquilla
666732140760556880,11.0036,-74.8262,Entire home/apt,Entire loft,176,61.6,Barranquilla
1706635425538595302,11.01896,-74.81144,Entire home/apt,Entire rental unit,17,95.02,Barranquilla
580653642250764980,11.0081,-74.83375,Entire home/apt,Entire condo,84,117.84,Barranquilla
814439602040671350,11.0121,-74.8272,Entire home/apt,Entire condo,94,104.8,Barranquilla
888615338551252102,11.00408,-74.82563,Entire home/apt,Entire condo,227,103.48,Barranquilla
979977910033551396,11.0035,-74.8249,Entire home/apt,Entire rental unit,114,61.66,Barranquilla
1712803688477902931,11.0245,-74.812,Entire home/apt,Entire rental unit,7,113.95,Barranquilla
1706616755164504145,10.9983,-74.8073,Entire home/apt,Entire rental unit,2,100.01,Barranquilla
1080395571266317660,10.9981,-74.9517,Entire home/apt,Entire home,42,119.26,Barranquilla
51885650,11.01418,-74.82425,Entire home/apt,Entire loft,116,95.37,Barranquilla
1458652459382821164,10.99805468381134,-74.82259753920043,Entire home/apt,Entire rental unit,37,122.96,Barranquilla
1722765914016330709,11.0165,-74.8279,Entire home/apt,Entire rental unit,1,107.34,Barranquilla
1079888467091222014,11.00933,-74.83732,Entire home/apt,Entire rental unit,1,253.69,Barranquilla
1722856602017862520,11.0016,-74.8064,Entire home/apt,Entire rental unit,1,97.01,Barranquilla
50777074,11.004,-74.80859,Private room,Room in hotel,2,194.37,Barranquilla
1484936657348326970,10.9864,-74.8111,Entire home/apt,Entire home,23,198.91,Barranquilla
1364715305117869654,11.0123,-74.8269,Entire home/apt,Entire rental unit,21,249.41,Barranquilla
968768385242115811,11.00006,-74.80512,Private room,Room in hotel,0,280.25,Barranquilla
849967004630167160,11.00796,-74.83634,Entire home/apt,Entire rental unit,2,229.51,Barranquilla
1723325117791595426,11.0213,-74.8462,Entire home/apt,Entire rental unit,0,236.02,Barranquilla
1620008005873302975,10.99177,-74.81837,Entire home/apt,Entire rental unit,0,295.96,Barranquilla
982801410586770502,11.0292,-74.8613,Entire home/apt,Entire serviced apartment,20,198.91,Barranquilla
817481792005666036,11.01322,-74.80446,Private room,Private room in home,0,229.52,Barranquilla
1023857161857804235,11.035893408560261,-74.91922782577055,Entire home/apt,Entire rental unit,14,237.02,Barranquilla
1219093183956452451,11.0214,-74.868,Entire home/apt,Entire rental unit,10,206.56,Barranquilla
746907291274098468,11.03888,-74.89804,Entire home/apt,Entire bungalow,35,199.11,Barranquilla
1062396442068004879,11.01518,-74.80891,Entire home/apt,Entire rental unit,3,216.51,Barranquilla
1600190011614122832,11.03632,-74.89772,Entire home/apt,Entire guesthouse,4,113.07,Barranquilla
577674310554239569,11.02012,-74.93218,Entire home/apt,Entire cottage,13,195.09,Barranquilla
1353240794692394215,10.9964,-74.8418,Entire home/apt,Entire rental unit,5,244.82,Barranquilla
816726750591985064,10.98946,-74.8217,Private room,Private room in home,1,209.58,Barranquilla
630699190423569712,10.9964,-74.9532,Private room,Room in boutique hotel,0,197.9,Barranquilla
1358292964546477358,11.02461,-74.80508,Private room,Private room in home,17,191.99,Barranquilla
